,,,Node1,Node2,Node3,Node4
period1,sc01,t5073, 50.29 ,,,
period1,sc01,t5074, 51.19 ,,,
period1,sc01,t5075, 51.26 ,,,
period1,sc01,t5076, 52.19 ,,,
period1,sc01,t5077, 50.69 ,,,
period1,sc01,t5078, 50.29 ,,,
period1,sc01,t5079, 50.29 ,,,
period1,sc01,t5080, 50.29 ,,,
period1,sc01,t5081, 48.79 ,,,
period1,sc01,t5082, 48.79 ,,,
period1,sc01,t5083, 48.17 ,,,
period1,sc01,t5084, 48.79 ,,,
period1,sc01,t5085, 50.17 ,,,
period1,sc01,t5086, 45.19 ,,,
period1,sc01,t5087, 50.15 ,,,
period1,sc01,t5088, 45.05 ,,,
period1,sc01,t5089, 42 ,,,
period1,sc01,t5090, 42.15 ,,,
period1,sc01,t5091, 42.5 ,,,
period1,sc01,t5092, 44.2 ,,,
period1,sc01,t5093, 43.86 ,,,
period1,sc01,t5094, 45 ,,,
period1,sc01,t5095, 47.74 ,,,
period1,sc01,t5096, 50.95 ,,,
period1,sc01,t5097, 51.01 ,,,
period1,sc01,t5098, 50.53 ,,,
period1,sc01,t5099, 51.18 ,,,
period1,sc01,t5100, 51.18 ,,,
period1,sc01,t5101, 49.86 ,,,
period1,sc01,t5102, 48.99 ,,,
period1,sc01,t5103, 49.53 ,,,
period1,sc01,t5104, 49.07 ,,,
period1,sc01,t5105, 51.08 ,,,
period1,sc01,t5106, 50.08 ,,,
period1,sc01,t5107, 49.5 ,,,
period1,sc01,t5108, 51 ,,,
period1,sc01,t5109, 51.53 ,,,
period1,sc01,t5110, 49.01 ,,,
period1,sc01,t5111, 50.95 ,,,
period1,sc01,t5112, 47.57 ,,,
period1,sc01,t5113, 44.17 ,,,
period1,sc01,t5114, 43 ,,,
period1,sc01,t5115, 42 ,,,
period1,sc01,t5116, 43.33 ,,,
period1,sc01,t5117, 44.57 ,,,
period1,sc01,t5118, 46.5 ,,,
period1,sc01,t5119, 49.99 ,,,
period1,sc01,t5120, 50.95 ,,,
period1,sc01,t5121, 51.01 ,,,
period1,sc01,t5122, 51.7 ,,,
period1,sc01,t5123, 51.7 ,,,
period1,sc01,t5124, 51.7 ,,,
period1,sc01,t5125, 51.2 ,,,
period1,sc01,t5126, 50.95 ,,,
period1,sc01,t5127, 50.87 ,,,
period1,sc01,t5128, 50.7 ,,,
period1,sc01,t5129, 50.2 ,,,
period1,sc01,t5130, 49.93 ,,,
period1,sc01,t5131, 50.7 ,,,
period1,sc01,t5132, 50.87 ,,,
period1,sc01,t5133, 49.92 ,,,
period1,sc01,t5134, 48 ,,,
period1,sc01,t5135, 51.33 ,,,
period1,sc01,t5136, 50 ,,,
period1,sc01,t5137, 47.58 ,,,
period1,sc01,t5138, 46.72 ,,,
period1,sc01,t5139, 46.47 ,,,
period1,sc01,t5140, 46.01 ,,,
period1,sc01,t5141, 43.57 ,,,
period1,sc01,t5142, 44.63 ,,,
period1,sc01,t5143, 45.51 ,,,
period1,sc01,t5144, 48.95 ,,,
period1,sc01,t5145, 50.5 ,,,
period1,sc01,t5146, 51.2 ,,,
period1,sc01,t5147, 50.53 ,,,
period1,sc01,t5148, 50.89 ,,,
period1,sc01,t5149, 48.49 ,,,
period1,sc01,t5150, 46.58 ,,,
period1,sc01,t5151, 44.46 ,,,
period1,sc01,t5152, 43.03 ,,,
period1,sc01,t5153, 43.03 ,,,
period1,sc01,t5154, 44.2 ,,,
period1,sc01,t5155, 46 ,,,
period1,sc01,t5156, 49.07 ,,,
period1,sc01,t5157, 49 ,,,
period1,sc01,t5158, 50.07 ,,,
period1,sc01,t5159, 51.2 ,,,
period1,sc01,t5160, 49.82 ,,,
period1,sc01,t5161, 46.6 ,,,
period1,sc01,t5162, 45.47 ,,,
period1,sc01,t5163, 44.6 ,,,
period1,sc01,t5164, 44.7 ,,,
period1,sc01,t5165, 44.01 ,,,
period1,sc01,t5166, 44.71 ,,,
period1,sc01,t5167, 44.71 ,,,
period1,sc01,t5168, 44.72 ,,,
period1,sc01,t5169, 44.16 ,,,
period1,sc01,t5170, 46.36 ,,,
period1,sc01,t5171, 48.95 ,,,
period1,sc01,t5172, 49.47 ,,,
period1,sc01,t5173, 47.01 ,,,
period1,sc01,t5174, 46.58 ,,,
period1,sc01,t5175, 43.01 ,,,
period1,sc01,t5176, 42.89 ,,,
period1,sc01,t5177, 41.75 ,,,
period1,sc01,t5178, 42.9 ,,,
period1,sc01,t5179, 44.91 ,,,
period1,sc01,t5180, 51.21 ,,,
period1,sc01,t5181, 52.1 ,,,
period1,sc01,t5182, 51.95 ,,,
period1,sc01,t5183, 51.49 ,,,
period1,sc01,t5184, 47.18 ,,,
period1,sc01,t5185, 45.75 ,,,
period1,sc01,t5186, 45.6 ,,,
period1,sc01,t5187, 45.75 ,,,
period1,sc01,t5188, 49.17 ,,,
period1,sc01,t5189, 51.25 ,,,
period1,sc01,t5190, 51.89 ,,,
period1,sc01,t5191, 51.79 ,,,
period1,sc01,t5192, 51.49 ,,,
period1,sc01,t5193, 51.17 ,,,
period1,sc01,t5194, 51.79 ,,,
period1,sc01,t5195, 52.04 ,,,
period1,sc01,t5196, 52.79 ,,,
period1,sc01,t5197, 52.04 ,,,
period1,sc01,t5198, 51.79 ,,,
period1,sc01,t5199, 51.25 ,,,
period1,sc01,t5200, 50.89 ,,,
period1,sc01,t5201, 48.8 ,,,
period1,sc01,t5202, 48.49 ,,,
period1,sc01,t5203, 50.08 ,,,
period1,sc01,t5204, 51.79 ,,,
period1,sc01,t5205, 51.49 ,,,
period1,sc01,t5206, 50.79 ,,,
period1,sc01,t5207, 51.79 ,,,
period1,sc01,t5208, 50.9 ,,,
period1,sc01,t5209, 49.16 ,,,
period1,sc01,t5210, 48.1 ,,,
period1,sc01,t5211, 48 ,,,
period1,sc01,t5212, 48.55 ,,,
period1,sc01,t5213, 46.93 ,,,
period1,sc01,t5214, 50 ,,,
period1,sc01,t5215, 51.2 ,,,
period1,sc01,t5216, 51.83 ,,,
period1,sc01,t5217, 51 ,,,
period1,sc01,t5218, 51.79 ,,,
period1,sc01,t5219, 51.99 ,,,
period1,sc01,t5220, 52.03 ,,,
period1,sc01,t5221, 51.79 ,,,
period1,sc01,t5222, 50.8 ,,,
period1,sc01,t5223, 50.11 ,,,
period1,sc01,t5224, 48.81 ,,,
period1,sc01,t5225, 48.93 ,,,
period1,sc01,t5226, 49.75 ,,,
period1,sc01,t5227, 49.07 ,,,
period1,sc01,t5228, 50.07 ,,,
period1,sc01,t5229, 49.12 ,,,
period1,sc01,t5230, 47.51 ,,,
period1,sc01,t5231, 49.76 ,,,
period1,sc01,t5232, 46.21 ,,,
period1,sc01,t5233, 43.51 ,,,
period1,sc01,t5234, 41.75 ,,,
period1,sc01,t5235, 42.8 ,,,
period1,sc01,t5236, 45 ,,,
period1,sc01,t5237, 47 ,,,
period1,sc01,t5238, 48.28 ,,,
period1,sc01,t5239, 51.2 ,,,
period1,sc01,t5240, 51.45 ,,,
period1,sc01,t5241, 51.24 ,,,
period1,sc01,t5242, 51.83 ,,,
period1,sc01,t5243, 51.97 ,,,
period1,sc01,t5244, 52.81 ,,,
period1,sc01,t5245, 51.89 ,,,
period1,sc01,t5246, 51.45 ,,,
period1,sc01,t5247, 51.22 ,,,
period1,sc01,t5248, 51.12 ,,,
period1,sc01,t5249, 50.97 ,,,
period1,sc01,t5250, 51.45 ,,,
period1,sc01,t5251, 51 ,,,
period1,sc01,t5252, 51.81 ,,,
period1,sc01,t5253, 51.22 ,,,
period1,sc01,t5254, 50.07 ,,,
period1,sc01,t5255, 50.5 ,,,
period1,sc01,t5256, 50.07 ,,,
period1,sc01,t5257, 47.51 ,,,
period1,sc01,t5258, 45.5 ,,,
period1,sc01,t5259, 44.53 ,,,
period1,sc01,t5260, 46 ,,,
period1,sc01,t5261, 48.55 ,,,
period1,sc01,t5262, 49.44 ,,,
period1,sc01,t5263, 50.93 ,,,
period1,sc01,t5264, 50.96 ,,,
period1,sc01,t5265, 50.03 ,,,
period1,sc01,t5266, 49.24 ,,,
period1,sc01,t5267, 49.33 ,,,
period1,sc01,t5268, 50.47 ,,,
period1,sc01,t5269, 47.57 ,,,
period1,sc01,t5270, 45.9 ,,,
period1,sc01,t5271, 45.25 ,,,
period1,sc01,t5272, 45.24 ,,,
period1,sc01,t5273, 45.23 ,,,
period1,sc01,t5274, 45.25 ,,,
period1,sc01,t5275, 45.9 ,,,
period1,sc01,t5276, 50.41 ,,,
period1,sc01,t5277, 47.9 ,,,
period1,sc01,t5278, 47.57 ,,,
period1,sc01,t5279, 42.6 ,,,
period1,sc01,t5280, 42 ,,,
period1,sc01,t5281, 38.75 ,,,
period1,sc01,t5282, 37.96 ,,,
period1,sc01,t5283, 36.69 ,,,
period1,sc01,t5284, 37.41 ,,,
period1,sc01,t5285, 39.09 ,,,
period1,sc01,t5286, 42 ,,,
period1,sc01,t5287, 44.24 ,,,
period1,sc01,t5288, 44.75 ,,,
period1,sc01,t5289, 44.7 ,,,
period1,sc01,t5290, 44.33 ,,,
period1,sc01,t5291, 45.25 ,,,
period1,sc01,t5292, 45.46 ,,,
period1,sc01,t5293, 44.95 ,,,
period1,sc01,t5294, 43.28 ,,,
period1,sc01,t5295, 42.5 ,,,
period1,sc01,t5296, 42.5 ,,,
period1,sc01,t5297, 43.88 ,,,
period1,sc01,t5298, 45.25 ,,,
period1,sc01,t5299, 49.45 ,,,
period1,sc01,t5300, 53.2 ,,,
period1,sc01,t5301, 53.19 ,,,
period1,sc01,t5302, 51.45 ,,,
period1,sc01,t5303, 48.53 ,,,
period1,sc01,t5304, 45.88 ,,,
period1,sc01,t5305, 44.7 ,,,
period1,sc01,t5306, 43.95 ,,,
period1,sc01,t5307, 43.71 ,,,
period1,sc01,t5308, 43.46 ,,,
period1,sc01,t5309, 42.66 ,,,
period1,sc01,t5310, 44 ,,,
period1,sc01,t5311, 45.26 ,,,
period1,sc01,t5312, 47.97 ,,,
period1,sc01,t5313, 46.52 ,,,
period1,sc01,t5314, 46.71 ,,,
period1,sc01,t5315, 47.44 ,,,
period1,sc01,t5316, 48.05 ,,,
period1,sc01,t5317, 47.51 ,,,
period1,sc01,t5318, 46.13 ,,,
period1,sc01,t5319, 44.89 ,,,
period1,sc01,t5320, 44.23 ,,,
period1,sc01,t5321, 44.13 ,,,
period1,sc01,t5322, 45.25 ,,,
period1,sc01,t5323, 49 ,,,
period1,sc01,t5324, 51 ,,,
period1,sc01,t5325, 50.25 ,,,
period1,sc01,t5326, 47.42 ,,,
period1,sc01,t5327, 47.25 ,,,
period1,sc01,t5328, 45.53 ,,,
period1,sc01,t5329, 42.48 ,,,
period1,sc01,t5330, 41 ,,,
period1,sc01,t5331, 40 ,,,
period1,sc01,t5332, 40 ,,,
period1,sc01,t5333, 39.75 ,,,
period1,sc01,t5334, 38.5 ,,,
period1,sc01,t5335, 39.77 ,,,
period1,sc01,t5336, 43 ,,,
period1,sc01,t5337, 43 ,,,
period1,sc01,t5338, 44 ,,,
period1,sc01,t5339, 44.7 ,,,
period1,sc01,t5340, 45 ,,,
period1,sc01,t5341, 43.53 ,,,
period1,sc01,t5342, 40.47 ,,,
period1,sc01,t5343, 38.45 ,,,
period1,sc01,t5344, 38.01 ,,,
period1,sc01,t5345, 38.03 ,,,
period1,sc01,t5346, 39.75 ,,,
period1,sc01,t5347, 42.31 ,,,
period1,sc01,t5348, 48.03 ,,,
period1,sc01,t5349, 50.9 ,,,
period1,sc01,t5350, 46.05 ,,,
period1,sc01,t5351, 42 ,,,
period1,sc01,t5352, 38 ,,,
period1,sc01,t5353, 36.52 ,,,
period1,sc01,t5354, 36.3 ,,,
period1,sc01,t5355, 36.1 ,,,
period1,sc01,t5356, 36.52 ,,,
period1,sc01,t5357, 38.5 ,,,
period1,sc01,t5358, 41.3 ,,,
period1,sc01,t5359, 43.16 ,,,
period1,sc01,t5360, 45.58 ,,,
period1,sc01,t5361, 44.89 ,,,
period1,sc01,t5362, 44.9 ,,,
period1,sc01,t5363, 46 ,,,
period1,sc01,t5364, 48.5 ,,,
period1,sc01,t5365, 47.51 ,,,
period1,sc01,t5366, 46.57 ,,,
period1,sc01,t5367, 46 ,,,
period1,sc01,t5368, 46.57 ,,,
period1,sc01,t5369, 46.28 ,,,
period1,sc01,t5370, 45.79 ,,,
period1,sc01,t5371, 47 ,,,
period1,sc01,t5372, 50.1 ,,,
period1,sc01,t5373, 48.5 ,,,
period1,sc01,t5374, 43.68 ,,,
period1,sc01,t5375, 38.45 ,,,
period1,sc01,t5376, 36.3 ,,,
period1,sc01,t5377, 35.11 ,,,
period1,sc01,t5378, 35 ,,,
period1,sc01,t5379, 35 ,,,
period1,sc01,t5380, 35.11 ,,,
period1,sc01,t5381, 36.97 ,,,
period1,sc01,t5382, 38.5 ,,,
period1,sc01,t5383, 42.46 ,,,
period1,sc01,t5384, 44.26 ,,,
period1,sc01,t5385, 44.89 ,,,
period1,sc01,t5386, 46.17 ,,,
period1,sc01,t5387, 47.49 ,,,
period1,sc01,t5388, 48.5 ,,,
period1,sc01,t5389, 48.5 ,,,
period1,sc01,t5390, 47.25 ,,,
period1,sc01,t5391, 46.83 ,,,
period1,sc01,t5392, 46.5 ,,,
period1,sc01,t5393, 46 ,,,
period1,sc01,t5394, 45.14 ,,,
period1,sc01,t5395, 46.53 ,,,
period1,sc01,t5396, 49.01 ,,,
period1,sc01,t5397, 46.83 ,,,
period1,sc01,t5398, 43.49 ,,,
period1,sc01,t5399, 46.56 ,,,
period1,sc01,t5400, 42.62 ,,,
period1,sc01,t5401, 39.99 ,,,
period1,sc01,t5402, 40.36 ,,,
period1,sc01,t5403, 38.69 ,,,
period1,sc01,t5404, 42.5 ,,,
period1,sc01,t5405, 44.54 ,,,
period1,sc01,t5406, 46 ,,,
period1,sc01,t5407, 47.5 ,,,
period1,sc01,t5408, 48.35 ,,,
period1,sc01,t5409, 47.75 ,,,
period1,sc01,t5410, 47.5 ,,,
period1,sc01,t5411, 47.75 ,,,
period1,sc01,t5412, 48 ,,,
period1,sc01,t5413, 47.25 ,,,
period1,sc01,t5414, 45.83 ,,,
period1,sc01,t5415, 46 ,,,
period1,sc01,t5416, 46.56 ,,,
period1,sc01,t5417, 47.01 ,,,
period1,sc01,t5418, 47.1 ,,,
period1,sc01,t5419, 47.4 ,,,
period1,sc01,t5420, 48.26 ,,,
period1,sc01,t5421, 47.25 ,,,
period1,sc01,t5422, 45.93 ,,,
period1,sc01,t5423, 45.9 ,,,
period1,sc01,t5424, 43.36 ,,,
period1,sc01,t5425, 40.36 ,,,
period1,sc01,t5426, 37.36 ,,,
period1,sc01,t5427, 36.69 ,,,
period1,sc01,t5428, 36.57 ,,,
period1,sc01,t5429, 37 ,,,
period1,sc01,t5430, 37.09 ,,,
period1,sc01,t5431, 39.75 ,,,
period1,sc01,t5432, 40.38 ,,,
period1,sc01,t5433, 40 ,,,
period1,sc01,t5434, 40 ,,,
period1,sc01,t5435, 41.5 ,,,
period1,sc01,t5436, 42.37 ,,,
period1,sc01,t5437, 41.85 ,,,
period1,sc01,t5438, 40.49 ,,,
period1,sc01,t5439, 39.51 ,,,
period1,sc01,t5440, 38.89 ,,,
period1,sc01,t5441, 38.8 ,,,
period1,sc01,t5442, 39.3 ,,,
period1,sc01,t5443, 41.6 ,,,
period1,sc01,t5444, 47.75 ,,,
period1,sc01,t5445, 47.75 ,,,
period1,sc01,t5446, 44.51 ,,,
period1,sc01,t5447, 46 ,,,
period1,sc01,t5448, 44.01 ,,,
period1,sc01,t5449, 44 ,,,
period1,sc01,t5450, 43.6 ,,,
period1,sc01,t5451, 43.61 ,,,
period1,sc01,t5452, 44 ,,,
period1,sc01,t5453, 41.64 ,,,
period1,sc01,t5454, 42.23 ,,,
period1,sc01,t5455, 43.7 ,,,
period1,sc01,t5456, 45.04 ,,,
period1,sc01,t5457, 44.94 ,,,
period1,sc01,t5458, 46.01 ,,,
period1,sc01,t5459, 47.02 ,,,
period1,sc01,t5460, 47.5 ,,,
period1,sc01,t5461, 46.01 ,,,
period1,sc01,t5462, 43.52 ,,,
period1,sc01,t5463, 42.66 ,,,
period1,sc01,t5464, 42.09 ,,,
period1,sc01,t5465, 42.23 ,,,
period1,sc01,t5466, 42.67 ,,,
period1,sc01,t5467, 44.53 ,,,
period1,sc01,t5468, 48.1 ,,,
period1,sc01,t5469, 47.4 ,,,
period1,sc01,t5470, 44.98 ,,,
period1,sc01,t5471, 45.27 ,,,
period1,sc01,t5472, 45.25 ,,,
period1,sc01,t5473, 43.64 ,,,
period1,sc01,t5474, 43.11 ,,,
period1,sc01,t5475, 42.73 ,,,
period1,sc01,t5476, 43.05 ,,,
period1,sc01,t5477, 41.49 ,,,
period1,sc01,t5478, 38.01 ,,,
period1,sc01,t5479, 41.25 ,,,
period1,sc01,t5480, 42.01 ,,,
period1,sc01,t5481, 41.81 ,,,
period1,sc01,t5482, 43.57 ,,,
period1,sc01,t5483, 44.01 ,,,
period1,sc01,t5484, 44.01 ,,,
period1,sc01,t5485, 42.2 ,,,
period1,sc01,t5486, 39.01 ,,,
period1,sc01,t5487, 37.67 ,,,
period1,sc01,t5488, 37 ,,,
period1,sc01,t5489, 37.12 ,,,
period1,sc01,t5490, 38 ,,,
period1,sc01,t5491, 42 ,,,
period1,sc01,t5492, 47.4 ,,,
period1,sc01,t5493, 45.98 ,,,
period1,sc01,t5494, 40.19 ,,,
period1,sc01,t5495, 42.8 ,,,
period1,sc01,t5496, 36.74 ,,,
period1,sc01,t5497, 35.27 ,,,
period1,sc01,t5498, 34.93 ,,,
period1,sc01,t5499, 35.02 ,,,
period1,sc01,t5500, 36.69 ,,,
period1,sc01,t5501, 36.79 ,,,
period1,sc01,t5502, 36.69 ,,,
period1,sc01,t5503, 38.01 ,,,
period1,sc01,t5504, 40 ,,,
period1,sc01,t5505, 39.39 ,,,
period1,sc01,t5506, 40 ,,,
period1,sc01,t5507, 40.63 ,,,
period1,sc01,t5508, 41.89 ,,,
period1,sc01,t5509, 41.17 ,,,
period1,sc01,t5510, 38.01 ,,,
period1,sc01,t5511, 37 ,,,
period1,sc01,t5512, 36 ,,,
period1,sc01,t5513, 35.59 ,,,
period1,sc01,t5514, 36.48 ,,,
period1,sc01,t5515, 37.23 ,,,
period1,sc01,t5516, 47.26 ,,,
period1,sc01,t5517, 47.51 ,,,
period1,sc01,t5518, 42 ,,,
period1,sc01,t5519, 40 ,,,
period1,sc01,t5520, 35.69 ,,,
period1,sc01,t5521, 33.93 ,,,
period1,sc01,t5522, 33.25 ,,,
period1,sc01,t5523, 33.25 ,,,
period1,sc01,t5524, 33.75 ,,,
period1,sc01,t5525, 35.69 ,,,
period1,sc01,t5526, 39.05 ,,,
period1,sc01,t5527, 42.01 ,,,
period1,sc01,t5528, 44.4 ,,,
period1,sc01,t5529, 45 ,,,
period1,sc01,t5530, 45.51 ,,,
period1,sc01,t5531, 47.26 ,,,
period1,sc01,t5532, 48.37 ,,,
period1,sc01,t5533, 47.51 ,,,
period1,sc01,t5534, 45.41 ,,,
period1,sc01,t5535, 45 ,,,
period1,sc01,t5536, 43.18 ,,,
period1,sc01,t5537, 43.07 ,,,
period1,sc01,t5538, 42.17 ,,,
period1,sc01,t5539, 42.35 ,,,
period1,sc01,t5540, 47.02 ,,,
period1,sc01,t5541, 43.04 ,,,
period1,sc01,t5542, 39.62 ,,,
period1,sc01,t5543, 35.58 ,,,
period1,sc01,t5544, 34 ,,,
period1,sc01,t5545, 33.33 ,,,
period1,sc01,t5546, 33 ,,,
period1,sc01,t5547, 32.67 ,,,
period1,sc01,t5548, 33 ,,,
period1,sc01,t5549, 34.02 ,,,
period1,sc01,t5550, 36.15 ,,,
period1,sc01,t5551, 40.49 ,,,
period1,sc01,t5552, 41.02 ,,,
period1,sc01,t5553, 39.75 ,,,
period1,sc01,t5554, 41.66 ,,,
period1,sc01,t5555, 42.73 ,,,
period1,sc01,t5556, 46.25 ,,,
period1,sc01,t5557, 46.25 ,,,
period1,sc01,t5558, 45.05 ,,,
period1,sc01,t5559, 45.17 ,,,
period1,sc01,t5560, 44.73 ,,,
period1,sc01,t5561, 42.73 ,,,
period1,sc01,t5562, 42.41 ,,,
period1,sc01,t5563, 42.53 ,,,
period1,sc01,t5564, 47.1 ,,,
period1,sc01,t5565, 42.94 ,,,
period1,sc01,t5566, 38.05 ,,,
period1,sc01,t5567, 34.36 ,,,
period1,sc01,t5568, 33.27 ,,,
period1,sc01,t5569, 32.48 ,,,
period1,sc01,t5570, 32 ,,,
period1,sc01,t5571, 32 ,,,
period1,sc01,t5572, 33 ,,,
period1,sc01,t5573, 34 ,,,
period1,sc01,t5574, 35.57 ,,,
period1,sc01,t5575, 40.55 ,,,
period1,sc01,t5576, 43 ,,,
period1,sc01,t5577, 42.98 ,,,
period1,sc01,t5578, 44.98 ,,,
period1,sc01,t5579, 46.5 ,,,
period1,sc01,t5580, 47.27 ,,,
period1,sc01,t5581, 47.26 ,,,
period1,sc01,t5582, 46.25 ,,,
period1,sc01,t5583, 46.25 ,,,
period1,sc01,t5584, 46.25 ,,,
period1,sc01,t5585, 45.01 ,,,
period1,sc01,t5586, 45 ,,,
period1,sc01,t5587, 45.25 ,,,
period1,sc01,t5588, 47.5 ,,,
period1,sc01,t5589, 44.76 ,,,
period1,sc01,t5590, 41.26 ,,,
period1,sc01,t5591, 41.81 ,,,
period1,sc01,t5592, 33.7 ,,,
period1,sc01,t5593, 32.51 ,,,
period1,sc01,t5594, 32.09 ,,,
period1,sc01,t5595, 32 ,,,
period1,sc01,t5596, 32.09 ,,,
period1,sc01,t5597, 33.7 ,,,
period1,sc01,t5598, 37.64 ,,,
period1,sc01,t5599, 40.64 ,,,
period1,sc01,t5600, 41.51 ,,,
period1,sc01,t5601, 41.51 ,,,
period1,sc01,t5602, 42.73 ,,,
period1,sc01,t5603, 44 ,,,
period1,sc01,t5604, 46.04 ,,,
period1,sc01,t5605, 45.54 ,,,
period1,sc01,t5606, 44.96 ,,,
period1,sc01,t5607, 45 ,,,
period1,sc01,t5608, 45.11 ,,,
period1,sc01,t5609, 45.01 ,,,
period1,sc01,t5610, 45.11 ,,,
period1,sc01,t5611, 45.25 ,,,
period1,sc01,t5612, 47.04 ,,,
period1,sc01,t5613, 45.42 ,,,
period1,sc01,t5614, 43.5 ,,,
period1,sc01,t5615, 41.09 ,,,
period1,sc01,t5616, 34.92 ,,,
period1,sc01,t5617, 35.96 ,,,
period1,sc01,t5618, 34 ,,,
period1,sc01,t5619, 33.5 ,,,
period1,sc01,t5620, 35 ,,,
period1,sc01,t5621, 39.66 ,,,
period1,sc01,t5622, 40.75 ,,,
period1,sc01,t5623, 42.24 ,,,
period1,sc01,t5624, 42.01 ,,,
period1,sc01,t5625, 41.51 ,,,
period1,sc01,t5626, 42 ,,,
period1,sc01,t5627, 42.21 ,,,
period1,sc01,t5628, 43.6 ,,,
period1,sc01,t5629, 44.55 ,,,
period1,sc01,t5630, 43.99 ,,,
period1,sc01,t5631, 43.78 ,,,
period1,sc01,t5632, 43.98 ,,,
period1,sc01,t5633, 44.55 ,,,
period1,sc01,t5634, 44.33 ,,,
period1,sc01,t5635, 45.01 ,,,
period1,sc01,t5636, 46.18 ,,,
period1,sc01,t5637, 45.21 ,,,
period1,sc01,t5638, 43.75 ,,,
period1,sc01,t5639, 44.01 ,,,
period1,sc01,t5640, 43.5 ,,,
period1,sc01,t5641, 42.49 ,,,
period1,sc01,t5642, 42.5 ,,,
period1,sc01,t5643, 42.9 ,,,
period1,sc01,t5644, 42.9 ,,,
period1,sc01,t5645, 41 ,,,
period1,sc01,t5646, 40.94 ,,,
period1,sc01,t5647, 42.24 ,,,
period1,sc01,t5648, 42.75 ,,,
period1,sc01,t5649, 40.97 ,,,
period1,sc01,t5650, 40.85 ,,,
period1,sc01,t5651, 41.72 ,,,
period1,sc01,t5652, 43.3 ,,,
period1,sc01,t5653, 42.4 ,,,
period1,sc01,t5654, 41.05 ,,,
period1,sc01,t5655, 39.52 ,,,
period1,sc01,t5656, 39 ,,,
period1,sc01,t5657, 39.84 ,,,
period1,sc01,t5658, 42.46 ,,,
period1,sc01,t5659, 42.91 ,,,
period1,sc01,t5660, 44.8 ,,,
period1,sc01,t5661, 43.8 ,,,
period1,sc01,t5662, 43.5 ,,,
period1,sc01,t5663, 43.6 ,,,
period1,sc01,t5664, 42.5 ,,,
period1,sc01,t5665, 42.5 ,,,
period1,sc01,t5666, 41.62 ,,,
period1,sc01,t5667, 41.62 ,,,
period1,sc01,t5668, 41.62 ,,,
period1,sc01,t5669, 36.11 ,,,
period1,sc01,t5670, 34.57 ,,,
period1,sc01,t5671, 36.13 ,,,
period1,sc01,t5672, 38.5 ,,,
period1,sc01,t5673, 36.84 ,,,
period1,sc01,t5674, 36.15 ,,,
period1,sc01,t5675, 37.8 ,,,
period1,sc01,t5676, 40.22 ,,,
period1,sc01,t5677, 40.42 ,,,
period1,sc01,t5678, 36.13 ,,,
period1,sc01,t5679, 35.5 ,,,
period1,sc01,t5680, 35 ,,,
period1,sc01,t5681, 35 ,,,
period1,sc01,t5682, 36.12 ,,,
period1,sc01,t5683, 40.18 ,,,
period1,sc01,t5684, 45.21 ,,,
period1,sc01,t5685, 45.6 ,,,
period1,sc01,t5686, 43.8 ,,,
period1,sc01,t5687, 45.75 ,,,
period1,sc01,t5688, 39 ,,,
period1,sc01,t5689, 34.8 ,,,
period1,sc01,t5690, 34.7 ,,,
period1,sc01,t5691, 34.7 ,,,
period1,sc01,t5692, 35.2 ,,,
period1,sc01,t5693, 40.73 ,,,
period1,sc01,t5694, 40.73 ,,,
period1,sc01,t5695, 45.32 ,,,
period1,sc01,t5696, 46.38 ,,,
period1,sc01,t5697, 45.7 ,,,
period1,sc01,t5698, 43.74 ,,,
period1,sc01,t5699, 42.25 ,,,
period1,sc01,t5700, 43.45 ,,,
period1,sc01,t5701, 42.42 ,,,
period1,sc01,t5702, 43.46 ,,,
period1,sc01,t5703, 43.46 ,,,
period1,sc01,t5704, 46.27 ,,,
period1,sc01,t5705, 47.87 ,,,
period1,sc01,t5706, 48.6 ,,,
period1,sc01,t5707, 47.87 ,,,
period1,sc01,t5708, 49.06 ,,,
period1,sc01,t5709, 47.87 ,,,
period1,sc01,t5710, 46.9 ,,,
period1,sc01,t5711, 50.69 ,,,
period1,sc01,t5712, 50.2 ,,,
period1,sc01,t5713, 49.2 ,,,
period1,sc01,t5714, 49.2 ,,,
period1,sc01,t5715, 49.1 ,,,
period1,sc01,t5716, 49.19 ,,,
period1,sc01,t5717, 49.2 ,,,
period1,sc01,t5718, 50.4 ,,,
period1,sc01,t5719, 53.69 ,,,
period1,sc01,t5720, 53.53 ,,,
period1,sc01,t5721, 50.95 ,,,
period1,sc01,t5722, 49.87 ,,,
period1,sc01,t5723, 49.9 ,,,
period1,sc01,t5724, 50.2 ,,,
period1,sc01,t5725, 49.36 ,,,
period1,sc01,t5726, 48.59 ,,,
period1,sc01,t5727, 48.1 ,,,
period1,sc01,t5728, 51.22 ,,,
period1,sc01,t5729, 51.5 ,,,
period1,sc01,t5730, 51.2 ,,,
period1,sc01,t5731, 52.6 ,,,
period1,sc01,t5732, 51.2 ,,,
period1,sc01,t5733, 49.19 ,,,
period1,sc01,t5734, 49.19 ,,,
period1,sc01,t5735, 51.59 ,,,
period1,sc01,t5736, 50.38 ,,,
period1,sc01,t5737, 49.99 ,,,
period1,sc01,t5738, 49.99 ,,,
period1,sc01,t5739, 49.89 ,,,
period1,sc01,t5740, 49.97 ,,,
period1,sc01,t5741, 49.99 ,,,
period1,sc01,t5742, 50.39 ,,,
period1,sc01,t5743, 50.59 ,,,
period1,sc01,t5744, 52.99 ,,,
period1,sc01,t5745, 52.79 ,,,
