,,,Node1,Node2,Node3,Node4
period1,sc01,t0534,, 2.5 , 2.5 ,
period1,sc01,t0535,, 2.5 , 2.5 ,
period1,sc01,t0536,, 2.5 , 2.5 ,
period1,sc01,t0537,, 2.5 , 2.5 ,
period1,sc01,t0538,, 2.5 , 2.5 ,
period1,sc01,t0539,, 2.5 , 2.5 ,
period1,sc01,t0540,, 2.5 , 2.5 ,
period1,sc01,t0541,, 2.5 , 2.5 ,
period1,sc01,t0542,, 2.5 , 2.5 ,
period1,sc01,t0543,, 2.5 , 2.5 ,
period1,sc01,t0544,, 2.5 , 2.5 ,
period1,sc01,t0545,, 2.5 , 2.5 ,
period1,sc01,t0546,, 2.5 , 2.5 ,
period1,sc01,t0547,, 2.5 , 2.5 ,
period1,sc01,t0548,, 2.5 , 2.5 ,
period1,sc01,t0549,, 2.5 , 2.5 ,
period1,sc01,t0550,, 2.5 , 2.5 ,
period1,sc01,t0551,, 2.5 , 2.5 ,
period1,sc01,t0552,, 2.5 , 2.5 ,
period1,sc01,t0553,, 2.5 , 2.5 ,
period1,sc01,t0554,, 2.5 , 2.5 ,
period1,sc01,t0555,, 2.5 , 2.5 ,
period1,sc01,t0556,, 2.5 , 2.5 ,
period1,sc01,t0557,, 2.5 , 2.5 ,
period1,sc01,t0558,, 2.5 , 2.5 ,
period1,sc01,t0559,, 2.5 , 2.5 ,
period1,sc01,t0560,, 2.5 , 2.5 ,
period1,sc01,t0561,, 2.5 , 2.5 ,
period1,sc01,t0562,, 2.5 , 2.5 ,
period1,sc01,t0563,, 2.5 , 2.5 ,
period1,sc01,t0564,, 2.5 , 2.5 ,
period1,sc01,t0565,, 2.5 , 2.5 ,
period1,sc01,t0566,, 2.5 , 2.5 ,
period1,sc01,t0567,, 2.5 , 2.5 ,
period1,sc01,t0568,, 2.5 , 2.5 ,
period1,sc01,t0569,, 2.5 , 2.5 ,
period1,sc01,t0570,, 2.5 , 2.5 ,
period1,sc01,t0571,, 2.5 , 2.5 ,
period1,sc01,t0572,, 2.5 , 2.5 ,
period1,sc01,t0573,, 2.5 , 2.5 ,
period1,sc01,t0574,, 2.5 , 2.5 ,
period1,sc01,t0575,, 2.5 , 2.5 ,
period1,sc01,t0576,, 2.5 , 2.5 ,
period1,sc01,t0577,, 2.5 , 2.5 ,
period1,sc01,t0578,, 2.5 , 2.5 ,
period1,sc01,t0579,, 2.5 , 2.5 ,
period1,sc01,t0580,, 2.5 , 2.5 ,
period1,sc01,t0581,, 2.5 , 2.5 ,
period1,sc01,t0582,, 2.5 , 2.5 ,
period1,sc01,t0583,, 2.5 , 2.5 ,
period1,sc01,t0584,, 2.5 , 2.5 ,
period1,sc01,t0585,, 2.5 , 2.5 ,
period1,sc01,t0586,, 2.5 , 2.5 ,
period1,sc01,t0587,, 2.5 , 2.5 ,
period1,sc01,t0588,, 2.5 , 2.5 ,
period1,sc01,t0589,, 2.5 , 2.5 ,
period1,sc01,t0590,, 2.5 , 2.5 ,
period1,sc01,t0591,, 2.5 , 2.5 ,
period1,sc01,t0592,, 2.5 , 2.5 ,
period1,sc01,t0593,, 2.5 , 2.5 ,
period1,sc01,t0594,, 2.5 , 2.5 ,
period1,sc01,t0595,, 2.5 , 2.5 ,
period1,sc01,t0596,, 2.5 , 2.5 ,
period1,sc01,t0597,, 2.5 , 2.5 ,
period1,sc01,t0598,, 2.5 , 2.5 ,
period1,sc01,t0599,, 2.5 , 2.5 ,
period1,sc01,t0600,, 2.5 , 2.5 ,
period1,sc01,t0601,, 2.5 , 2.5 ,
period1,sc01,t0602,, 2.5 , 2.5 ,
period1,sc01,t0603,, 2.5 , 2.5 ,
period1,sc01,t0604,, 2.5 , 2.5 ,
period1,sc01,t0605,, 2.5 , 2.5 ,
period1,sc01,t0606,, 2.5 , 2.5 ,
period1,sc01,t0607,, 2.5 , 2.5 ,
period1,sc01,t0608,, 2.5 , 2.5 ,
period1,sc01,t0609,, 2.5 , 2.5 ,
period1,sc01,t0610,, 2.5 , 2.5 ,
period1,sc01,t0611,, 2.5 , 2.5 ,
period1,sc01,t0612,, 2.5 , 2.5 ,
period1,sc01,t0613,, 2.5 , 2.5 ,
period1,sc01,t0614,, 2.5 , 2.5 ,
period1,sc01,t0615,, 2.5 , 2.5 ,
period1,sc01,t0616,, 2.5 , 2.5 ,
period1,sc01,t0617,, 2.5 , 2.5 ,
period1,sc01,t0618,, 2.5 , 2.5 ,
period1,sc01,t0619,, 2.5 , 2.5 ,
period1,sc01,t0620,, 2.5 , 2.5 ,
period1,sc01,t0621,, 2.5 , 2.5 ,
period1,sc01,t0622,, 2.5 , 2.5 ,
period1,sc01,t0623,, 2.5 , 2.5 ,
period1,sc01,t0624,, 2.5 , 2.5 ,
period1,sc01,t0625,, 2.5 , 2.5 ,
period1,sc01,t0626,, 2.5 , 2.5 ,
period1,sc01,t0627,, 2.5 , 2.5 ,
period1,sc01,t0628,, 2.5 , 2.5 ,
period1,sc01,t0629,, 2.5 , 2.5 ,
period1,sc01,t0630,, 2.5 , 2.5 ,
period1,sc01,t0631,, 2.5 , 2.5 ,
period1,sc01,t0632,, 2.5 , 2.5 ,
period1,sc01,t0633,, 2.5 , 2.5 ,
period1,sc01,t0634,, 2.5 , 2.5 ,
period1,sc01,t0635,, 2.5 , 2.5 ,
period1,sc01,t0636,, 2.5 , 2.5 ,
period1,sc01,t0637,, 2.5 , 2.5 ,
period1,sc01,t0638,, 2.5 , 2.5 ,
period1,sc01,t0639,, 2.5 , 2.5 ,
period1,sc01,t0640,, 2.5 , 2.5 ,
period1,sc01,t0641,, 2.5 , 2.5 ,
period1,sc01,t0642,, 2.5 , 2.5 ,
period1,sc01,t0643,, 2.5 , 2.5 ,
period1,sc01,t0644,, 2.5 , 2.5 ,
period1,sc01,t0645,, 2.5 , 2.5 ,
period1,sc01,t0646,, 2.5 , 2.5 ,
period1,sc01,t0647,, 2.5 , 2.5 ,
period1,sc01,t0648,, 2.5 , 2.5 ,
period1,sc01,t0649,, 2.5 , 2.5 ,
period1,sc01,t0650,, 2.5 , 2.5 ,
period1,sc01,t0651,, 2.5 , 2.5 ,
period1,sc01,t0652,, 2.5 , 2.5 ,
period1,sc01,t0653,, 2.5 , 2.5 ,
period1,sc01,t0654,, 2.5 , 2.5 ,
period1,sc01,t0655,, 2.5 , 2.5 ,
period1,sc01,t0656,, 2.5 , 2.5 ,
period1,sc01,t0657,, 2.5 , 2.5 ,
period1,sc01,t0658,, 2.5 , 2.5 ,
period1,sc01,t0659,, 2.5 , 2.5 ,
period1,sc01,t0660,, 2.5 , 2.5 ,
period1,sc01,t0661,, 2.5 , 2.5 ,
period1,sc01,t0662,, 2.5 , 2.5 ,
period1,sc01,t0663,, 2.5 , 2.5 ,
period1,sc01,t0664,, 2.5 , 2.5 ,
period1,sc01,t0665,, 2.5 , 2.5 ,
period1,sc01,t0666,, 2.5 , 2.5 ,
period1,sc01,t0667,, 2.5 , 2.5 ,
period1,sc01,t0668,, 2.5 , 2.5 ,
period1,sc01,t0669,, 2.5 , 2.5 ,
period1,sc01,t0670,, 2.5 , 2.5 ,
period1,sc01,t0671,, 2.5 , 2.5 ,
period1,sc01,t0672,, 2.5 , 2.5 ,
period1,sc01,t0673,, 2.5 , 2.5 ,
period1,sc01,t0674,, 2.5 , 2.5 ,
period1,sc01,t0675,, 2.5 , 2.5 ,
period1,sc01,t0676,, 2.5 , 2.5 ,
period1,sc01,t0677,, 2.5 , 2.5 ,
period1,sc01,t0678,, 2.5 , 2.5 ,
period1,sc01,t0679,, 2.5 , 2.5 ,
period1,sc01,t0680,, 2.5 , 2.5 ,
period1,sc01,t0681,, 2.5 , 2.5 ,
period1,sc01,t0682,, 2.5 , 2.5 ,
period1,sc01,t0683,, 2.5 , 2.5 ,
period1,sc01,t0684,, 2.5 , 2.5 ,
period1,sc01,t0685,, 2.5 , 2.5 ,
period1,sc01,t0686,, 2.5 , 2.5 ,
period1,sc01,t0687,, 2.5 , 2.5 ,
period1,sc01,t0688,, 2.5 , 2.5 ,
period1,sc01,t0689,, 2.5 , 2.5 ,
period1,sc01,t0690,, 2.5 , 2.5 ,
period1,sc01,t0691,, 2.5 , 2.5 ,
period1,sc01,t0692,, 2.5 , 2.5 ,
period1,sc01,t0693,, 2.5 , 2.5 ,
period1,sc01,t0694,, 2.5 , 2.5 ,
period1,sc01,t0695,, 2.5 , 2.5 ,
period1,sc01,t0696,, 2.5 , 2.5 ,
period1,sc01,t0697,, 2.5 , 2.5 ,
period1,sc01,t0698,, 2.5 , 2.5 ,
period1,sc01,t0699,, 2.5 , 2.5 ,
period1,sc01,t0700,, 2.5 , 2.5 ,
period1,sc01,t0701,, 2.5 , 2.5 ,
period1,sc01,t0702,, 2.5 , 2.5 ,
period1,sc01,t0703,, 2.5 , 2.5 ,
period1,sc01,t0704,, 2.5 , 2.5 ,
period1,sc01,t0705,, 2.5 , 2.5 ,
period1,sc01,t0706,, 2.5 , 2.5 ,
period1,sc01,t0707,, 2.5 , 2.5 ,
period1,sc01,t0708,, 2.5 , 2.5 ,
period1,sc01,t0709,, 2.5 , 2.5 ,
period1,sc01,t0710,, 2.5 , 2.5 ,
period1,sc01,t0711,, 2.5 , 2.5 ,
period1,sc01,t0712,, 2.5 , 2.5 ,
period1,sc01,t0713,, 2.5 , 2.5 ,
period1,sc01,t0714,, 2.5 , 2.5 ,
period1,sc01,t0715,, 2.5 , 2.5 ,
period1,sc01,t0716,, 2.5 , 2.5 ,
period1,sc01,t0717,, 2.5 , 2.5 ,
period1,sc01,t0718,, 2.5 , 2.5 ,
period1,sc01,t0719,, 2.5 , 2.5 ,
period1,sc01,t0720,, 2.5 , 2.5 ,
period1,sc01,t0721,, 2.5 , 2.5 ,
period1,sc01,t0722,, 2.5 , 2.5 ,
period1,sc01,t0723,, 2.5 , 2.5 ,
period1,sc01,t0724,, 2.5 , 2.5 ,
period1,sc01,t0725,, 2.5 , 2.5 ,
period1,sc01,t0726,, 2.5 , 2.5 ,
period1,sc01,t0727,, 2.5 , 2.5 ,
period1,sc01,t0728,, 2.5 , 2.5 ,
period1,sc01,t0729,, 2.5 , 2.5 ,
period1,sc01,t0730,, 2.5 , 2.5 ,
period1,sc01,t0731,, 2.5 , 2.5 ,
period1,sc01,t0732,, 2.5 , 2.5 ,
period1,sc01,t0733,, 2.5 , 2.5 ,
period1,sc01,t0734,, 2.5 , 2.5 ,
period1,sc01,t0735,, 2.5 , 2.5 ,
period1,sc01,t0736,, 2.5 , 2.5 ,
period1,sc01,t0737,, 2.5 , 2.5 ,
period1,sc01,t0738,, 2.5 , 2.5 ,
period1,sc01,t0739,, 2.5 , 2.5 ,
period1,sc01,t0740,, 2.5 , 2.5 ,
period1,sc01,t0741,, 2.5 , 2.5 ,
period1,sc01,t0742,, 2.5 , 2.5 ,
period1,sc01,t0743,, 2.5 , 2.5 ,
period1,sc01,t0744,, 2.5 , 2.5 ,
period1,sc01,t0745,, 2.5 , 2.5 ,
period1,sc01,t0746,, 2.5 , 2.5 ,
period1,sc01,t0747,, 2.5 , 2.5 ,
period1,sc01,t0748,, 2.5 , 2.5 ,
period1,sc01,t0749,, 2.5 , 2.5 ,
period1,sc01,t0750,, 2.5 , 2.5 ,
period1,sc01,t0751,, 2.5 , 2.5 ,
period1,sc01,t0752,, 2.5 , 2.5 ,
period1,sc01,t0753,, 2.5 , 2.5 ,
period1,sc01,t0754,, 2.5 , 2.5 ,
period1,sc01,t0755,, 2.5 , 2.5 ,
period1,sc01,t0756,, 2.5 , 2.5 ,
period1,sc01,t0757,, 2.5 , 2.5 ,
period1,sc01,t0758,, 2.5 , 2.5 ,
period1,sc01,t0759,, 2.5 , 2.5 ,
period1,sc01,t0760,, 2.5 , 2.5 ,
period1,sc01,t0761,, 2.5 , 2.5 ,
period1,sc01,t0762,, 2.5 , 2.5 ,
period1,sc01,t0763,, 2.5 , 2.5 ,
period1,sc01,t0764,, 2.5 , 2.5 ,
period1,sc01,t0765,, 2.5 , 2.5 ,
period1,sc01,t0766,, 2.5 , 2.5 ,
period1,sc01,t0767,, 2.5 , 2.5 ,
period1,sc01,t0768,, 2.5 , 2.5 ,
period1,sc01,t0769,, 2.5 , 2.5 ,
period1,sc01,t0770,, 2.5 , 2.5 ,
period1,sc01,t0771,, 2.5 , 2.5 ,
period1,sc01,t0772,, 2.5 , 2.5 ,
period1,sc01,t0773,, 2.5 , 2.5 ,
period1,sc01,t0774,, 2.5 , 2.5 ,
period1,sc01,t0775,, 2.5 , 2.5 ,
period1,sc01,t0776,, 2.5 , 2.5 ,
period1,sc01,t0777,, 2.5 , 2.5 ,
period1,sc01,t0778,, 2.5 , 2.5 ,
period1,sc01,t0779,, 2.5 , 2.5 ,
period1,sc01,t0780,, 2.5 , 2.5 ,
period1,sc01,t0781,, 2.5 , 2.5 ,
period1,sc01,t0782,, 2.5 , 2.5 ,
period1,sc01,t0783,, 2.5 , 2.5 ,
period1,sc01,t0784,, 2.5 , 2.5 ,
period1,sc01,t0785,, 2.5 , 2.5 ,
period1,sc01,t0786,, 2.5 , 2.5 ,
period1,sc01,t0787,, 2.5 , 2.5 ,
period1,sc01,t0788,, 2.5 , 2.5 ,
period1,sc01,t0789,, 2.5 , 2.5 ,
period1,sc01,t0790,, 2.5 , 2.5 ,
period1,sc01,t0791,, 2.5 , 2.5 ,
period1,sc01,t0792,, 2.5 , 2.5 ,
period1,sc01,t0793,, 2.5 , 2.5 ,
period1,sc01,t0794,, 2.5 , 2.5 ,
period1,sc01,t0795,, 2.5 , 2.5 ,
period1,sc01,t0796,, 2.5 , 2.5 ,
period1,sc01,t0797,, 2.5 , 2.5 ,
period1,sc01,t0798,, 2.5 , 2.5 ,
period1,sc01,t0799,, 2.5 , 2.5 ,
period1,sc01,t0800,, 2.5 , 2.5 ,
period1,sc01,t0801,, 2.5 , 2.5 ,
period1,sc01,t0802,, 2.5 , 2.5 ,
period1,sc01,t0803,, 2.5 , 2.5 ,
period1,sc01,t0804,, 2.5 , 2.5 ,
period1,sc01,t0805,, 2.5 , 2.5 ,
period1,sc01,t0806,, 2.5 , 2.5 ,
period1,sc01,t0807,, 2.5 , 2.5 ,
period1,sc01,t0808,, 2.5 , 2.5 ,
period1,sc01,t0809,, 2.5 , 2.5 ,
period1,sc01,t0810,, 2.5 , 2.5 ,
period1,sc01,t0811,, 2.5 , 2.5 ,
period1,sc01,t0812,, 2.5 , 2.5 ,
period1,sc01,t0813,, 2.5 , 2.5 ,
period1,sc01,t0814,, 2.5 , 2.5 ,
period1,sc01,t0815,, 2.5 , 2.5 ,
period1,sc01,t0816,, 2.5 , 2.5 ,
period1,sc01,t0817,, 2.5 , 2.5 ,
period1,sc01,t0818,, 2.5 , 2.5 ,
period1,sc01,t0819,, 2.5 , 2.5 ,
period1,sc01,t0820,, 2.5 , 2.5 ,
period1,sc01,t0821,, 2.5 , 2.5 ,
period1,sc01,t0822,, 2.5 , 2.5 ,
period1,sc01,t0823,, 2.5 , 2.5 ,
period1,sc01,t0824,, 2.5 , 2.5 ,
period1,sc01,t0825,, 2.5 , 2.5 ,
period1,sc01,t0826,, 2.5 , 2.5 ,
period1,sc01,t0827,, 2.5 , 2.5 ,
period1,sc01,t0828,, 2.5 , 2.5 ,
period1,sc01,t0829,, 2.5 , 2.5 ,
period1,sc01,t0830,, 2.5 , 2.5 ,
period1,sc01,t0831,, 2.5 , 2.5 ,
period1,sc01,t0832,, 2.5 , 2.5 ,
period1,sc01,t0833,, 2.5 , 2.5 ,
period1,sc01,t0834,, 2.5 , 2.5 ,
period1,sc01,t0835,, 2.5 , 2.5 ,
period1,sc01,t0836,, 2.5 , 2.5 ,
period1,sc01,t0837,, 2.5 , 2.5 ,
period1,sc01,t0838,, 2.5 , 2.5 ,
period1,sc01,t0839,, 2.5 , 2.5 ,
period1,sc01,t0840,, 2.5 , 2.5 ,
period1,sc01,t0841,, 2.5 , 2.5 ,
period1,sc01,t0842,, 2.5 , 2.5 ,
period1,sc01,t0843,, 2.5 , 2.5 ,
period1,sc01,t0844,, 2.5 , 2.5 ,
period1,sc01,t0845,, 2.5 , 2.5 ,
period1,sc01,t0846,, 2.5 , 2.5 ,
period1,sc01,t0847,, 2.5 , 2.5 ,
period1,sc01,t0848,, 2.5 , 2.5 ,
period1,sc01,t0849,, 2.5 , 2.5 ,
period1,sc01,t0850,, 2.5 , 2.5 ,
period1,sc01,t0851,, 2.5 , 2.5 ,
period1,sc01,t0852,, 2.5 , 2.5 ,
period1,sc01,t0853,, 2.5 , 2.5 ,
period1,sc01,t0854,, 2.5 , 2.5 ,
period1,sc01,t0855,, 2.5 , 2.5 ,
period1,sc01,t0856,, 2.5 , 2.5 ,
period1,sc01,t0857,, 2.5 , 2.5 ,
period1,sc01,t0858,, 2.5 , 2.5 ,
period1,sc01,t0859,, 2.5 , 2.5 ,
period1,sc01,t0860,, 2.5 , 2.5 ,
period1,sc01,t0861,, 2.5 , 2.5 ,
period1,sc01,t0862,, 2.5 , 2.5 ,
period1,sc01,t0863,, 2.5 , 2.5 ,
period1,sc01,t0864,, 2.5 , 2.5 ,
period1,sc01,t0865,, 2.5 , 2.5 ,
period1,sc01,t0866,, 2.5 , 2.5 ,
period1,sc01,t0867,, 2.5 , 2.5 ,
period1,sc01,t0868,, 2.5 , 2.5 ,
period1,sc01,t0869,, 2.5 , 2.5 ,
period1,sc01,t0870,, 2.5 , 2.5 ,
period1,sc01,t0871,, 2.5 , 2.5 ,
period1,sc01,t0872,, 2.5 , 2.5 ,
period1,sc01,t0873,, 2.5 , 2.5 ,
period1,sc01,t0874,, 2.5 , 2.5 ,
period1,sc01,t0875,, 2.5 , 2.5 ,
period1,sc01,t0876,, 2.5 , 2.5 ,
period1,sc01,t0877,, 2.5 , 2.5 ,
period1,sc01,t0878,, 2.5 , 2.5 ,
period1,sc01,t0879,, 2.5 , 2.5 ,
period1,sc01,t0880,, 2.5 , 2.5 ,
period1,sc01,t0881,, 2.5 , 2.5 ,
period1,sc01,t0882,, 2.5 , 2.5 ,
period1,sc01,t0883,, 2.5 , 2.5 ,
period1,sc01,t0884,, 2.5 , 2.5 ,
period1,sc01,t0885,, 2.5 , 2.5 ,
period1,sc01,t0886,, 2.5 , 2.5 ,
period1,sc01,t0887,, 2.5 , 2.5 ,
period1,sc01,t0888,, 2.5 , 2.5 ,
period1,sc01,t0889,, 2.5 , 2.5 ,
period1,sc01,t0890,, 2.5 , 2.5 ,
period1,sc01,t0891,, 2.5 , 2.5 ,
period1,sc01,t0892,, 2.5 , 2.5 ,
period1,sc01,t0893,, 2.5 , 2.5 ,
period1,sc01,t0894,, 2.5 , 2.5 ,
period1,sc01,t0895,, 2.5 , 2.5 ,
period1,sc01,t0896,, 2.5 , 2.5 ,
period1,sc01,t0897,, 2.5 , 2.5 ,
period1,sc01,t0898,, 2.5 , 2.5 ,
period1,sc01,t0899,, 2.5 , 2.5 ,
period1,sc01,t0900,, 2.5 , 2.5 ,
period1,sc01,t0901,, 2.5 , 2.5 ,
period1,sc01,t0902,, 2.5 , 2.5 ,
period1,sc01,t0903,, 2.5 , 2.5 ,
period1,sc01,t0904,, 2.5 , 2.5 ,
period1,sc01,t0905,, 2.5 , 2.5 ,
period1,sc01,t0906,, 2.5 , 2.5 ,
period1,sc01,t0907,, 2.5 , 2.5 ,
period1,sc01,t0908,, 2.5 , 2.5 ,
period1,sc01,t0909,, 2.5 , 2.5 ,
period1,sc01,t0910,, 2.5 , 2.5 ,
period1,sc01,t0911,, 2.5 , 2.5 ,
period1,sc01,t0912,, 2.5 , 2.5 ,
period1,sc01,t0913,, 2.5 , 2.5 ,
period1,sc01,t0914,, 2.5 , 2.5 ,
period1,sc01,t0915,, 2.5 , 2.5 ,
period1,sc01,t0916,, 2.5 , 2.5 ,
period1,sc01,t0917,, 2.5 , 2.5 ,
period1,sc01,t0918,, 2.5 , 2.5 ,
period1,sc01,t0919,, 2.5 , 2.5 ,
period1,sc01,t0920,, 2.5 , 2.5 ,
period1,sc01,t0921,, 2.5 , 2.5 ,
period1,sc01,t0922,, 2.5 , 2.5 ,
period1,sc01,t0923,, 2.5 , 2.5 ,
period1,sc01,t0924,, 2.5 , 2.5 ,
period1,sc01,t0925,, 2.5 , 2.5 ,
period1,sc01,t0926,, 2.5 , 2.5 ,
period1,sc01,t0927,, 2.5 , 2.5 ,
period1,sc01,t0928,, 2.5 , 2.5 ,
period1,sc01,t0929,, 2.5 , 2.5 ,
period1,sc01,t0930,, 2.5 , 2.5 ,
period1,sc01,t0931,, 2.5 , 2.5 ,
period1,sc01,t0932,, 2.5 , 2.5 ,
period1,sc01,t0933,, 2.5 , 2.5 ,
period1,sc01,t0934,, 2.5 , 2.5 ,
period1,sc01,t0935,, 2.5 , 2.5 ,
period1,sc01,t0936,, 2.5 , 2.5 ,
period1,sc01,t0937,, 2.5 , 2.5 ,
period1,sc01,t0938,, 2.5 , 2.5 ,
period1,sc01,t0939,, 2.5 , 2.5 ,
period1,sc01,t0940,, 2.5 , 2.5 ,
period1,sc01,t0941,, 2.5 , 2.5 ,
period1,sc01,t0942,, 2.5 , 2.5 ,
period1,sc01,t0943,, 2.5 , 2.5 ,
period1,sc01,t0944,, 2.5 , 2.5 ,
period1,sc01,t0945,, 2.5 , 2.5 ,
period1,sc01,t0946,, 2.5 , 2.5 ,
period1,sc01,t0947,, 2.5 , 2.5 ,
period1,sc01,t0948,, 2.5 , 2.5 ,
period1,sc01,t0949,, 2.5 , 2.5 ,
period1,sc01,t0950,, 2.5 , 2.5 ,
period1,sc01,t0951,, 2.5 , 2.5 ,
period1,sc01,t0952,, 2.5 , 2.5 ,
period1,sc01,t0953,, 2.5 , 2.5 ,
period1,sc01,t0954,, 2.5 , 2.5 ,
period1,sc01,t0955,, 2.5 , 2.5 ,
period1,sc01,t0956,, 2.5 , 2.5 ,
period1,sc01,t0957,, 2.5 , 2.5 ,
period1,sc01,t0958,, 2.5 , 2.5 ,
period1,sc01,t0959,, 2.5 , 2.5 ,
period1,sc01,t0960,, 2.5 , 2.5 ,
period1,sc01,t0961,, 2.5 , 2.5 ,
period1,sc01,t0962,, 2.5 , 2.5 ,
period1,sc01,t0963,, 2.5 , 2.5 ,
period1,sc01,t0964,, 2.5 , 2.5 ,
period1,sc01,t0965,, 2.5 , 2.5 ,
period1,sc01,t0966,, 2.5 , 2.5 ,
period1,sc01,t0967,, 2.5 , 2.5 ,
period1,sc01,t0968,, 2.5 , 2.5 ,
period1,sc01,t0969,, 2.5 , 2.5 ,
period1,sc01,t0970,, 2.5 , 2.5 ,
period1,sc01,t0971,, 2.5 , 2.5 ,
period1,sc01,t0972,, 2.5 , 2.5 ,
period1,sc01,t0973,, 2.5 , 2.5 ,
period1,sc01,t0974,, 2.5 , 2.5 ,
period1,sc01,t0975,, 2.5 , 2.5 ,
period1,sc01,t0976,, 2.5 , 2.5 ,
period1,sc01,t0977,, 2.5 , 2.5 ,
period1,sc01,t0978,, 2.5 , 2.5 ,
period1,sc01,t0979,, 2.5 , 2.5 ,
period1,sc01,t0980,, 2.5 , 2.5 ,
period1,sc01,t0981,, 2.5 , 2.5 ,
period1,sc01,t0982,, 2.5 , 2.5 ,
period1,sc01,t0983,, 2.5 , 2.5 ,
period1,sc01,t0984,, 2.5 , 2.5 ,
period1,sc01,t0985,, 2.5 , 2.5 ,
period1,sc01,t0986,, 2.5 , 2.5 ,
period1,sc01,t0987,, 2.5 , 2.5 ,
period1,sc01,t0988,, 2.5 , 2.5 ,
period1,sc01,t0989,, 2.5 , 2.5 ,
period1,sc01,t0990,, 2.5 , 2.5 ,
period1,sc01,t0991,, 2.5 , 2.5 ,
period1,sc01,t0992,, 2.5 , 2.5 ,
period1,sc01,t0993,, 2.5 , 2.5 ,
period1,sc01,t0994,, 2.5 , 2.5 ,
period1,sc01,t0995,, 2.5 , 2.5 ,
period1,sc01,t0996,, 2.5 , 2.5 ,
period1,sc01,t0997,, 2.5 , 2.5 ,
period1,sc01,t0998,, 2.5 , 2.5 ,
period1,sc01,t0999,, 2.5 , 2.5 ,
period1,sc01,t1000,, 2.5 , 2.5 ,
period1,sc01,t1001,, 2.5 , 2.5 ,
period1,sc01,t1002,, 2.5 , 2.5 ,
period1,sc01,t1003,, 2.5 , 2.5 ,
period1,sc01,t1004,, 2.5 , 2.5 ,
period1,sc01,t1005,, 2.5 , 2.5 ,
period1,sc01,t1006,, 2.5 , 2.5 ,
period1,sc01,t1007,, 2.5 , 2.5 ,
period1,sc01,t1008,, 2.5 , 2.5 ,
period1,sc01,t1009,, 2.5 , 2.5 ,
period1,sc01,t1010,, 2.5 , 2.5 ,
period1,sc01,t1011,, 2.5 , 2.5 ,
period1,sc01,t1012,, 2.5 , 2.5 ,
period1,sc01,t1013,, 2.5 , 2.5 ,
period1,sc01,t1014,, 2.5 , 2.5 ,
period1,sc01,t1015,, 2.5 , 2.5 ,
period1,sc01,t1016,, 2.5 , 2.5 ,
period1,sc01,t1017,, 2.5 , 2.5 ,
period1,sc01,t1018,, 2.5 , 2.5 ,
period1,sc01,t1019,, 2.5 , 2.5 ,
period1,sc01,t1020,, 2.5 , 2.5 ,
period1,sc01,t1021,, 2.5 , 2.5 ,
period1,sc01,t1022,, 2.5 , 2.5 ,
period1,sc01,t1023,, 2.5 , 2.5 ,
period1,sc01,t1024,, 2.5 , 2.5 ,
period1,sc01,t1025,, 2.5 , 2.5 ,
period1,sc01,t1026,, 2.5 , 2.5 ,
period1,sc01,t1027,, 2.5 , 2.5 ,
period1,sc01,t1028,, 2.5 , 2.5 ,
period1,sc01,t1029,, 2.5 , 2.5 ,
period1,sc01,t1030,, 2.5 , 2.5 ,
period1,sc01,t1031,, 2.5 , 2.5 ,
period1,sc01,t1032,, 2.5 , 2.5 ,
period1,sc01,t1033,, 2.5 , 2.5 ,
period1,sc01,t1034,, 2.5 , 2.5 ,
period1,sc01,t1035,, 2.5 , 2.5 ,
period1,sc01,t1036,, 2.5 , 2.5 ,
period1,sc01,t1037,, 2.5 , 2.5 ,
period1,sc01,t1038,, 2.5 , 2.5 ,
period1,sc01,t1039,, 2.5 , 2.5 ,
period1,sc01,t1040,, 2.5 , 2.5 ,
period1,sc01,t1041,, 2.5 , 2.5 ,
period1,sc01,t1042,, 2.5 , 2.5 ,
period1,sc01,t1043,, 2.5 , 2.5 ,
period1,sc01,t1044,, 2.5 , 2.5 ,
period1,sc01,t1045,, 2.5 , 2.5 ,
period1,sc01,t1046,, 2.5 , 2.5 ,
period1,sc01,t1047,, 2.5 , 2.5 ,
period1,sc01,t1048,, 2.5 , 2.5 ,
period1,sc01,t1049,, 2.5 , 2.5 ,
period1,sc01,t1050,, 2.5 , 2.5 ,
period1,sc01,t1051,, 2.5 , 2.5 ,
period1,sc01,t1052,, 2.5 , 2.5 ,
period1,sc01,t1053,, 2.5 , 2.5 ,
period1,sc01,t1054,, 2.5 , 2.5 ,
period1,sc01,t1055,, 2.5 , 2.5 ,
period1,sc01,t1056,, 2.5 , 2.5 ,
period1,sc01,t1057,, 2.5 , 2.5 ,
period1,sc01,t1058,, 2.5 , 2.5 ,
period1,sc01,t1059,, 2.5 , 2.5 ,
period1,sc01,t1060,, 2.5 , 2.5 ,
period1,sc01,t1061,, 2.5 , 2.5 ,
period1,sc01,t1062,, 2.5 , 2.5 ,
period1,sc01,t1063,, 2.5 , 2.5 ,
period1,sc01,t1064,, 2.5 , 2.5 ,
period1,sc01,t1065,, 2.5 , 2.5 ,
period1,sc01,t1066,, 2.5 , 2.5 ,
period1,sc01,t1067,, 2.5 , 2.5 ,
period1,sc01,t1068,, 2.5 , 2.5 ,
period1,sc01,t1069,, 2.5 , 2.5 ,
period1,sc01,t1070,, 2.5 , 2.5 ,
