,,,SolarPV_01,Wind_01,BESS_01,AEL_01,PEMEL_01
period1,sc01,t7630, 2.55838633333333E-05 , 15.5228155339806 ,,,
period1,sc01,t7631, 0.0000112496425 , 15.401067961165 ,,,
period1,sc01,t7632, 3.15715758333333E-05 , 15.3807766990291 ,,,
period1,sc01,t7633, 0.0000576090525 , 15.2590291262136 ,,,
period1,sc01,t7634, 3.14808533333333E-05 , 15.1372815533981 ,,,
period1,sc01,t7635, 6.58648391666667E-05 , 15.0966990291262 ,,,
period1,sc01,t7636, 4.26397716666667E-05 , 15.0155339805825 ,,,
period1,sc01,t7637, 4.00088066666667E-05 , 14.5488349514563 ,,,
period1,sc01,t7638, 0.00003356748 , 14.4067961165049 ,,,
period1,sc01,t7639, 0.0000596049575 , 13.8183495145631 ,,,
period1,sc01,t7640, 0.000256292245 , 13.067572815534 ,,,
period1,sc01,t7641, 0.6107983985 , 12.2153398058252 ,,,
period1,sc01,t7642, 3.0599279925 , 13.331359223301 ,,,
period1,sc01,t7643, 5.05247273 , 14.4067961165049 ,,,
period1,sc01,t7644, 6.203142345 , 14.6908737864078 ,,,
period1,sc01,t7645, 6.8637204075 , 15.3401941747573 ,,,
period1,sc01,t7646, 7.0618184375 , 16.0503883495146 ,,,
period1,sc01,t7647, 6.7596213025 , 16.0909708737864 ,,,
period1,sc01,t7648, 5.6708210875 , 15.8271844660194 ,,,
period1,sc01,t7649, 3.524209785 , 14.8532038834951 ,,,
period1,sc01,t7650, 0.74231850575 , 13.6357281553398 ,,,
period1,sc01,t7651, 1.54591853333333E-04 , 13.6763106796117 ,,,
period1,sc01,t7652, 3.62891683333333E-05 , 13.858932038835 ,,,
period1,sc01,t7653, 3.67427816666667E-05 , 14.1835922330097 ,,,
period1,sc01,t7654, 0.0000260374775 , 14.2038834951456 ,,,
period1,sc01,t7655, 1.16125333333333E-05 , 13.7371844660194 ,,,
period1,sc01,t7656, 3.22973591666667E-05 , 12.6414563106796 ,,,
period1,sc01,t7657, 5.49780883333333E-05 , 10.8761165048544 ,,,
period1,sc01,t7658, 2.84869966666667E-05 , 9.55718446601942 ,,,
period1,sc01,t7659, 0.0000624173675 , 8.44116504854369 ,,,
period1,sc01,t7660, 4.28212183333333E-05 , 7.91359223300971 ,,,
period1,sc01,t7661, 3.87386866666667E-05 , 7.6295145631068 ,,,
period1,sc01,t7662, 2.99385633333333E-05 , 6.83815533980583 ,,,
period1,sc01,t7663, 5.06233883333333E-05 , 6.4526213592233 ,,,
period1,sc01,t7664, 0.0002408693475 , 6.31058252427184 ,,,
period1,sc01,t7665, 0.704998726 , 5.03223300970874 ,,,
period1,sc01,t7666, 3.291323145 , 4.15970873786408 ,,,
period1,sc01,t7667, 5.3619966425 , 4.07854368932039 ,,,
period1,sc01,t7668, 6.568343825 , 4.07854368932039 ,,,
period1,sc01,t7669, 7.2308815025 , 4.05825242718447 ,,,
period1,sc01,t7670, 7.334817305 , 4.56553398058252 ,,,
period1,sc01,t7671, 6.904711745 , 5.23514563106796 ,,,
period1,sc01,t7672, 5.7661618 , 5.58009708737864 ,,,
period1,sc01,t7673, 3.478088065 , 5.64097087378641 ,,,
period1,sc01,t7674, 0.6690778935 , 6.55407766990291 ,,,
period1,sc01,t7675, 1.66567278333333E-04 , 7.38601941747573 ,,,
period1,sc01,t7676, 0.0000469944725 , 7.38601941747573 ,,,
period1,sc01,t7677, 4.18232641666667E-05 , 6.59466019417476 ,,,
period1,sc01,t7678, 2.61281991666667E-05 , 5.7221359223301 ,,,
period1,sc01,t7679, 0.0000112496425 , 5.21485436893204 ,,,
period1,sc01,t7680, 3.00292866666667E-05 , 4.52495145631068 ,,,
period1,sc01,t7681, 5.48873658333333E-05 , 3.93650485436893 ,,,
period1,sc01,t7682, 0.000029031335 , 3.4495145631068 ,,,
period1,sc01,t7683, 6.14194166666667E-05 , 3.20601941747573 ,,,
period1,sc01,t7684, 4.30026633333333E-05 , 3.14514563106796 ,,,
period1,sc01,t7685, 3.80129033333333E-05 , 2.86106796116505 ,,,
period1,sc01,t7686, 2.85777191666667E-05 , 2.2726213592233 ,,,
period1,sc01,t7687, 4.85367616666667E-05 , 1.74504854368932 ,,,
period1,sc01,t7688, 0.0002341558525 , 1.58271844660194 ,,,
period1,sc01,t7689, 0.69818089875 , 1.62330097087379 ,,,
period1,sc01,t7690, 3.27318582 , 2.88135922330097 ,,,
period1,sc01,t7691, 5.308714165 , 6.29029126213592 ,,,
period1,sc01,t7692, 6.481818655 , 9.41514563106796 ,,,
period1,sc01,t7693, 7.08958237 , 11.7689320388349 ,,,
period1,sc01,t7694, 7.23337457 , 13.4531067961165 ,,,
period1,sc01,t7695, 6.860184935 , 14.4067961165049 ,,,
period1,sc01,t7696, 5.70400118 , 13.5545631067961 ,,,
period1,sc01,t7697, 3.4535547775 , 12.3776699029126 ,,,
period1,sc01,t7698, 0.67553918 , 12.9052427184466 ,,,
period1,sc01,t7699, 0.0001637548675 , 13.6966019417476 ,,,
period1,sc01,t7700, 0.00004381917 , 14.1430097087379 ,,,
period1,sc01,t7701, 0.00003728712 , 14.4067961165049 ,,,
period1,sc01,t7702, 2.56745866666667E-05 , 14.893786407767 ,,,
period1,sc01,t7703, 1.03424141666667E-05 , 15.5228155339806 ,,,
period1,sc01,t7704, 3.22066366666667E-05 , 16.9432038834951 ,,,
period1,sc01,t7705, 5.49780883333333E-05 , 17.2678640776699 ,,,
period1,sc01,t7706, 2.73075983333333E-05 , 17.9780582524272 ,,,
period1,sc01,t7707, 6.25988133333333E-05 , 17.1258252427184 ,,,
period1,sc01,t7708, 0.00004009953 , 16.0503883495146 ,,,
period1,sc01,t7709, 3.71963966666667E-05 , 14.8532038834951 ,,,
period1,sc01,t7710, 2.54931408333333E-05 , 13.5139805825243 ,,,
period1,sc01,t7711, 0.000051167725 , 12.4385436893204 ,,,
period1,sc01,t7712, 2.26625849166667E-04 , 11.5863106796116 ,,,
period1,sc01,t7713, 0.66377332475 , 11.3428155339806 ,,,
period1,sc01,t7714, 3.1873737325 , 10.6529126213592 ,,,
period1,sc01,t7715, 5.23996434 , 8.94844660194175 ,,,
period1,sc01,t7716, 6.4668793125 , 8.13679611650486 ,,,
period1,sc01,t7717, 7.092366655 , 7.79184466019417 ,,,
period1,sc01,t7718, 7.21976613 , 7.06135922330097 ,,,
period1,sc01,t7719, 6.8459967775 , 6.18883495145631 ,,,
period1,sc01,t7720, 5.7765150975 , 5.25543689320388 ,,,
period1,sc01,t7721, 3.447006395 , 4.11912621359223 ,,,
period1,sc01,t7722, 0.652010191 , 3.6321359223301 ,,,
period1,sc01,t7723, 1.48967031666667E-04 , 3.0031067961165 ,,,
period1,sc01,t7724, 4.30026633333333E-05 , 2.15087378640777 ,,,
period1,sc01,t7725, 3.54726616666667E-05 , 1.60300970873786 ,,,
period1,sc01,t7726, 2.52209708333333E-05 , 1.21747572815534 ,,,
period1,sc01,t7727, 1.07960266666667E-05 , 0.811650485436893 ,,,
period1,sc01,t7728, 2.75797683333333E-05 , 0.446407766990291 ,,,
period1,sc01,t7729, 0.000052982185 , 0.162330097087379 ,,,
period1,sc01,t7730, 2.85777191666667E-05 , 0.060873786407767 ,,,
period1,sc01,t7731, 0.00006187303 , 0.223203883495146 ,,,
period1,sc01,t7732, 4.00088066666667E-05 , 0.547864077669903 ,,,
period1,sc01,t7733, 0.000037468565 , 0.649320388349515 ,,,
period1,sc01,t7734, 3.03014541666667E-05 , 0.60873786407767 ,,,
period1,sc01,t7735, 6.16008616666667E-05 , 0.568155339805825 ,,,
period1,sc01,t7736, 2.38691998333333E-04 , 0.466699029126214 ,,,
period1,sc01,t7737, 0.734801205 , 0.405825242718447 ,,,
period1,sc01,t7738, 3.5932236175 , 0.365242718446602 ,,,
period1,sc01,t7739, 5.6872655225 , 0.527572815533981 ,,,
period1,sc01,t7740, 6.7448942525 , 0.588446601941748 ,,,
period1,sc01,t7741, 7.278734215 , 0.60873786407767 ,,,
period1,sc01,t7742, 7.35112838 , 0.710194174757282 ,,,
period1,sc01,t7743, 6.827943825 , 1.09572815533981 ,,,
period1,sc01,t7744, 5.607933775 , 1.62330097087379 ,,,
period1,sc01,t7745, 3.398056845 , 2.15087378640777 ,,,
period1,sc01,t7746, 0.661133288 , 2.39436893203884 ,,,
period1,sc01,t7747, 1.50327875833333E-04 , 1.82621359223301 ,,,
period1,sc01,t7748, 4.27304941666667E-05 , 1.1768932038835 ,,,
period1,sc01,t7749, 3.63798908333333E-05 , 0.771067961165049 ,,,
period1,sc01,t7750, 2.61281991666667E-05 , 0.547864077669903 ,,,
period1,sc01,t7751, 0.0000120661475 , 0.34495145631068 ,,,
period1,sc01,t7752, 3.20251908333333E-05 , 0.202912621359223 ,,,
period1,sc01,t7753, 5.08048341666667E-05 , 8.11650485436893E-02 ,,,
period1,sc01,t7754, 5.75183291666667E-05 , 2.02912621359223E-02 ,,,
period1,sc01,t7755, 3.64706133333333E-05 , 8.11650485436893E-02 ,,,
period1,sc01,t7756, 2.35879583333333E-05 , 0.405825242718447 ,,,
period1,sc01,t7757, 2.97571183333333E-05 , 0.852233009708738 ,,,
period1,sc01,t7758, 2.42230191666667E-05 , 1.44067961165049 ,,,
period1,sc01,t7759, 5.27100158333333E-05 , 2.37407766990291 ,,,
period1,sc01,t7760, 0.00019677801 , 3.59155339805825 ,,,
period1,sc01,t7761, 0.6317308975 , 5.92504854368932 ,,,
period1,sc01,t7762, 3.22575497 , 7.93388349514563 ,,,
period1,sc01,t7763, 5.2995475225 , 9.76009708737864 ,,,
period1,sc01,t7764, 6.4627341825 , 10.713786407767 ,,,
period1,sc01,t7765, 6.977500555 , 12.54 ,,,
period1,sc01,t7766, 6.9493202025 , 14.6097087378641 ,,,
period1,sc01,t7767, 6.4277877125 , 15.3401941747573 ,,,
period1,sc01,t7768, 5.134768395 , 14.9140776699029 ,,,
period1,sc01,t7769, 2.8201690925 , 14.6908737864078 ,,,
period1,sc01,t7770, 0.5138546095 , 13.2907766990291 ,,,
period1,sc01,t7771, 0.0001258326875 , 12.1950485436893 ,,,
period1,sc01,t7772, 3.15715758333333E-05 , 10.977572815534 ,,,
period1,sc01,t7773, 1.95961491666667E-05 , 9.94271844660194 ,,,
period1,sc01,t7774, 1.61486808333333E-05 , 9.07019417475728 ,,,
period1,sc01,t7775, 1.96868741666667E-05 , 8.07592233009709 ,,,
period1,sc01,t7776, 2.46766333333333E-05 , 7.24398058252427 ,,,
period1,sc01,t7777, 0.000021592055 , 7.32514563106796 ,,,
period1,sc01,t7778, 5.26192933333333E-05 , 8.25854368932039 ,,,
period1,sc01,t7779, 7.02195383333333E-05 , 8.60349514563107 ,,,
period1,sc01,t7780, 1.34269916666667E-05 , 8.15708737864078 ,,,
period1,sc01,t7781, 3.43839858333333E-05 , 7.83242718446602 ,,,
period1,sc01,t7782, 2.53116941666667E-05 , 7.87300970873786 ,,,
period1,sc01,t7783, 2.73983208333333E-05 , 8.52233009708738 ,,,
period1,sc01,t7784, 0.012819148375 , 10.0238834951456 ,,,
period1,sc01,t7785, 0.227465036975 , 11.4036893203884 ,,,
period1,sc01,t7786, 1.627275213 , 12.0733009708738 ,,,
period1,sc01,t7787, 3.3245794475 , 11.7283495145631 ,,,
period1,sc01,t7788, 4.5319826425 , 12.7834951456311 ,,,
period1,sc01,t7789, 5.195140865 , 13.331359223301 ,,,
period1,sc01,t7790, 5.3544113 , 13.2704854368932 ,,,
period1,sc01,t7791, 5.098014725 , 12.6617475728155 ,,,
period1,sc01,t7792, 4.4061780775 , 11.8906796116505 ,,,
period1,sc01,t7793, 2.54413554 , 9.96300970873786 ,,,
period1,sc01,t7794, 0.50362650775 , 8.13679611650486 ,,,
period1,sc01,t7795, 0.0000909950875 , 7.1831067961165 ,,,
period1,sc01,t7796, 1.68744633333333E-05 , 6.27 ,,,
period1,sc01,t7797, 4.37284458333333E-05 , 6.14825242718447 ,,,
period1,sc01,t7798, 1.77816916666667E-05 , 6.77728155339806 ,,,
period1,sc01,t7799, 0.000024404465 , 7.24398058252427 ,,,
period1,sc01,t7800, 2.67632608333333E-05 , 7.40631067961165 ,,,
period1,sc01,t7801, 1.32455466666667E-05 , 8.48174757281553 ,,,
period1,sc01,t7802, 6.41411033333333E-05 , 10.6934951456311 ,,,
period1,sc01,t7803, 0.00006559267 , 12.9458252427184 ,,,
period1,sc01,t7804, 1.90518133333333E-05 , 14.1430097087379 ,,,
period1,sc01,t7805, 0.0000596049575 , 15.0966990291262 ,,,
period1,sc01,t7806, 3.05736233333333E-05 , 15.1981553398058 ,,,
period1,sc01,t7807, 4.09160358333333E-05 , 15.2996116504854 ,,,
period1,sc01,t7808, 0.0002180071725 , 16.1315533980583 ,,,
period1,sc01,t7809, 0.52889193325 , 16.2127184466019 ,,,
period1,sc01,t7810, 3.117992475 , 16.456213592233 ,,,
period1,sc01,t7811, 5.26048042 , 17.4707766990291 ,,,
period1,sc01,t7812, 6.060634785 , 18.3027184466019 ,,,
period1,sc01,t7813, 6.4714762425 , 19.1752427184466 ,,,
period1,sc01,t7814, 6.28784126 , 19.8245631067961 ,,,
period1,sc01,t7815, 5.70606966 , 20.0477669902913 ,,,
period1,sc01,t7816, 4.5246857975 , 20.108640776699 ,,,
period1,sc01,t7817, 2.444872874 , 20.108640776699 ,,,
period1,sc01,t7818, 0.392162516 , 20.108640776699 ,,,
period1,sc01,t7819, 8.31929158333333E-05 , 19.9666019417476 ,,,
period1,sc01,t7820, 1.80538608333333E-05 , 19.2969902912621 ,,,
period1,sc01,t7821, 0.0000449985675 , 18.018640776699 ,,,
period1,sc01,t7822, 1.94147041666667E-05 , 15.8677669902913 ,,,
period1,sc01,t7823, 0.0000352004925 , 16.3344660194175 ,,,
period1,sc01,t7824, 2.10477166666667E-05 , 17.1461165048544 ,,,
period1,sc01,t7825, 0.0000310272375 , 17.754854368932 ,,,
period1,sc01,t7826, 0.000069493755 , 17.9983495145631 ,,,
period1,sc01,t7827, 4.73573633333333E-05 , 18.3230097087379 ,,,
period1,sc01,t7828, 0.0000182353075 , 18.6273786407767 ,,,
period1,sc01,t7829, 4.50892908333333E-05 , 18.4041747572816 ,,,
period1,sc01,t7830, 3.70149516666667E-05 , 17.5722330097087 ,,,
period1,sc01,t7831, 4.86274841666667E-05 , 16.8620388349515 ,,,
period1,sc01,t7832, 0.0002380569375 , 15.8068932038835 ,,,
period1,sc01,t7833, 0.6570317045 , 14.4270873786408 ,,,
period1,sc01,t7834, 3.8738649875 , 16.2938834951456 ,,,
period1,sc01,t7835, 6.45768817 , 16.3547572815534 ,,,
period1,sc01,t7836, 7.8818819475 , 16.2127184466019 ,,,
period1,sc01,t7837, 8.378913805 , 15.9895145631068 ,,,
period1,sc01,t7838, 7.993612665 , 15.5228155339806 ,,,
period1,sc01,t7839, 7.022514545 , 15.1372815533981 ,,,
period1,sc01,t7840, 5.690316535 , 14.2444660194175 ,,,
period1,sc01,t7841, 3.441552135 , 12.6617475728155 ,,,
period1,sc01,t7842, 0.6756317175 , 11.2819417475728 ,,,
period1,sc01,t7843, 1.03242680833333E-04 , 10.9166990291262 ,,,
period1,sc01,t7844, 3.23880816666667E-05 , 10.3485436893204 ,,,
period1,sc01,t7845, 2.83962733333333E-05 , 10.1050485436893 ,,,
period1,sc01,t7846, 3.14808533333333E-05 , 10.1050485436893 ,,,
period1,sc01,t7847, 3.70149516666667E-05 , 9.65864077669903 ,,,
period1,sc01,t7848, 1.11589183333333E-05 , 8.27883495145631 ,,,
period1,sc01,t7849, 3.33860341666667E-05 , 7.20339805825243 ,,,
period1,sc01,t7850, 6.96752008333333E-05 , 6.4526213592233 ,,,
period1,sc01,t7851, 9.12672558333333E-05 , 6.18883495145631 ,,,
period1,sc01,t7852, 3.71056741666667E-05 , 6.31058252427184 ,,,
period1,sc01,t7853, 0.0000892713525 , 6.29029126213592 ,,,
period1,sc01,t7854, 5.03512191666667E-05 , 5.62067961165049 ,,,
period1,sc01,t7855, 6.58648391666667E-05 , 4.82932038834951 ,,,
period1,sc01,t7856, 2.23722716666667E-04 , 3.9973786407767 ,,,
period1,sc01,t7857, 0.61261376375 , 2.94223300970874 ,,,
period1,sc01,t7858, 3.50660591 , 3.75388349514563 ,,,
period1,sc01,t7859, 6.03794952 , 4.78873786407767 ,,,
period1,sc01,t7860, 7.1321087375 , 4.62640776699029 ,,,
period1,sc01,t7861, 7.511275195 , 4.76844660194175 ,,,
period1,sc01,t7862, 7.23184498 , 4.40320388349515 ,,,
period1,sc01,t7863, 6.14257391 , 4.05825242718447 ,,,
period1,sc01,t7864, 4.6682901975 , 4.48436893203883 ,,,
period1,sc01,t7865, 2.505887665 , 4.68728155339806 ,,,
period1,sc01,t7866, 0.4502215545 , 4.78873786407767 ,,,
period1,sc01,t7867, 8.97249658333333E-05 , 4.38291262135922 ,,,
period1,sc01,t7868, 0.000031843745 , 3.77417475728155 ,,,
period1,sc01,t7869, 5.37986908333333E-05 , 3.38864077669903 ,,,
period1,sc01,t7870, 2.31343441666667E-05 , 3.55097087378641 ,,,
period1,sc01,t7871, 0.0000577905 , 3.91621359223301 ,,,
period1,sc01,t7872, 0.000010705305 , 3.87563106796117 ,,,
period1,sc01,t7873, 2.15013316666667E-05 , 4.03796116504854 ,,,
period1,sc01,t7874, 0.000059514235 , 4.58582524271845 ,,,
period1,sc01,t7875, 7.02195383333333E-05 , 5.05252427184466 ,,,
period1,sc01,t7876, 1.66022941666667E-05 , 5.29601941747573 ,,,
period1,sc01,t7877, 0.000059514235 , 5.39747572815534 ,,,
period1,sc01,t7878, 0.00002458591 , 5.60038834951456 ,,,
period1,sc01,t7879, 3.06643466666667E-05 , 5.96563106796117 ,,,
period1,sc01,t7880, 0.00014769691 , 6.37145631067961 ,,,
period1,sc01,t7881, 0.2413048182 , 6.37145631067961 ,,,
period1,sc01,t7882, 2.21794400975 , 5.45834951456311 ,,,
period1,sc01,t7883, 4.6751951225 , 6.12796116504854 ,,,
period1,sc01,t7884, 6.1982786875 , 8.76582524271845 ,,,
period1,sc01,t7885, 6.986335155 , 10.4094174757282 ,,,
period1,sc01,t7886, 6.91683414 , 11.2819417475728 ,,,
period1,sc01,t7887, 6.10150909 , 11.5660194174757 ,,,
period1,sc01,t7888, 4.5683688825 , 11.2007766990291 ,,,
period1,sc01,t7889, 2.28141920675 , 9.13106796116505 ,,,
period1,sc01,t7890, 0.383657242 , 8.25854368932039 ,,,
period1,sc01,t7891, 0.0000868218325 , 8.33970873786408 ,,,
period1,sc01,t7892, 0.000029031335 , 7.87300970873786 ,,,
period1,sc01,t7893, 3.90108541666667E-05 , 7.14252427184466 ,,,
period1,sc01,t7894, 0.0000136084375 , 6.65553398058253 ,,,
period1,sc01,t7895, 0.00002331579 , 6.0873786407767 ,,,
period1,sc01,t7896, 8.43723166666667E-06 , 5.47864077669903 ,,,
period1,sc01,t7897, 2.54931408333333E-05 , 4.97135922330097 ,,,
period1,sc01,t7898, 6.27802591666667E-05 , 4.66699029126214 ,,,
period1,sc01,t7899, 0.0000683143575 , 4.32203883495146 ,,,
period1,sc01,t7900, 0.0000151507275 , 3.95679611650485 ,,,
period1,sc01,t7901, 6.27802591666667E-05 , 3.18572815533981 ,,,
period1,sc01,t7902, 2.46766333333333E-05 , 2.69873786407767 ,,,
period1,sc01,t7903, 4.42727841666667E-05 , 2.59728155339806 ,,,
period1,sc01,t7904, 0.0002113844 , 2.92194174757282 ,,,
period1,sc01,t7905, 0.44074463875 , 3.24660194174757 ,,,
period1,sc01,t7906, 3.1357487625 , 2.88135922330097 ,,,
period1,sc01,t7907, 5.8277916925 , 3.30747572815534 ,,,
period1,sc01,t7908, 7.12662182 , 4.28145631067961 ,,,
period1,sc01,t7909, 7.7194897375 , 5.80330097087379 ,,,
period1,sc01,t7910, 7.7392546325 , 7.1831067961165 ,,,
period1,sc01,t7911, 7.1008120525 , 8.56291262135922 ,,,
period1,sc01,t7912, 5.6411410825 , 9.69922330097087 ,,,
period1,sc01,t7913, 3.16767416 , 8.82669902912621 ,,,
period1,sc01,t7914, 0.5935129605 , 9.07019417475728 ,,,
period1,sc01,t7915, 9.19930383333333E-05 , 9.6383495145631 ,,,
period1,sc01,t7916, 2.78519366666667E-05 , 10.0035922330097 ,,,
period1,sc01,t7917, 0.000047720255 , 10.7949514563107 ,,,
period1,sc01,t7918, 0.0000136084375 , 12.8849514563107 ,,,
period1,sc01,t7919, 3.64706133333333E-05 , 14.3459223300971 ,,,
period1,sc01,t7920, 9.61662833333333E-06 , 14.9952427184466 ,,,
period1,sc01,t7921, 0.000024404465 , 15.3807766990291 ,,,
period1,sc01,t7922, 6.51390558333333E-05 , 14.8734951456311 ,,,
period1,sc01,t7923, 0.0000621452 , 14.2038834951456 ,,,
period1,sc01,t7924, 2.83962733333333E-05 , 13.1690291262136 ,,,
period1,sc01,t7925, 6.01492941666667E-05 , 11.8298058252427 ,,,
period1,sc01,t7926, 2.93942258333333E-05 , 9.96300970873786 ,,,
period1,sc01,t7927, 0.00005125845 , 7.48747572815534 ,,,
period1,sc01,t7928, 1.93693429166667E-04 , 5.15398058252427 ,,,
period1,sc01,t7929, 0.4651282375 , 3.6321359223301 ,,,
period1,sc01,t7930, 3.157944125 , 3.2668932038835 ,,,
period1,sc01,t7931, 5.772764615 , 3.53067961165049 ,,,
period1,sc01,t7932, 7.1164699225 , 3.73359223300971 ,,,
period1,sc01,t7933, 7.6707089325 , 4.32203883495146 ,,,
period1,sc01,t7934, 7.6697944475 , 4.93077669902913 ,,,
period1,sc01,t7935, 7.2350347975 , 5.29601941747573 ,,,
period1,sc01,t7936, 6.0434173875 , 5.33660194174757 ,,,
period1,sc01,t7937, 3.52176299 , 4.62640776699029 ,,,
period1,sc01,t7938, 0.62673115725 , 4.07854368932039 ,,,
period1,sc01,t7939, 0.0000942611125 , 3.65242718446602 ,,,
period1,sc01,t7940, 3.14808533333333E-05 , 3.16543689320388 ,,,
period1,sc01,t7941, 0.00003855724 , 2.84077669902913 ,,,
period1,sc01,t7942, 0.0000221363925 , 2.8204854368932 ,,,
period1,sc01,t7943, 0.0000386479625 , 2.6378640776699 ,,,
period1,sc01,t7944, 1.07960266666667E-05 , 2.8204854368932 ,,,
period1,sc01,t7945, 1.67837391666667E-05 , 2.49582524271845 ,,,
period1,sc01,t7946, 6.56833933333334E-05 , 2.39436893203884 ,,,
period1,sc01,t7947, 7.03102608333333E-05 , 2.2726213592233 ,,,
period1,sc01,t7948, 0.0000203219325 , 1.66388349514563 ,,,
period1,sc01,t7949, 6.07843558333333E-05 , 1.1768932038835 ,,,
period1,sc01,t7950, 3.06643466666667E-05 , 0.933398058252427 ,,,
period1,sc01,t7951, 3.80129033333333E-05 , 0.831941747572816 ,,,
period1,sc01,t7952, 2.09569941666667E-04 , 0.973980582524272 ,,,
period1,sc01,t7953, 0.4635197195 , 0.95368932038835 ,,,
period1,sc01,t7954, 3.27784535 , 0.629029126213592 ,,,
period1,sc01,t7955, 5.9681926675 , 0.568155339805825 ,,,
period1,sc01,t7956, 7.376372035 , 0.994271844660194 ,,,
period1,sc01,t7957, 8.08340658 , 1.46097087378641 ,,,
period1,sc01,t7958, 8.1276312825 , 1.62330097087379 ,,,
period1,sc01,t7959, 7.5544819875 , 1.76533980582524 ,,,
period1,sc01,t7960, 6.2099438425 , 2.25233009708738 ,,,
period1,sc01,t7961, 3.557449755 , 2.80019417475728 ,,,
period1,sc01,t7962, 0.61759717375 , 3.14514563106796 ,,,
period1,sc01,t7963, 0.00009108581 , 2.69873786407767 ,,,
period1,sc01,t7964, 2.54024158333333E-05 , 2.19145631067961 ,,,
period1,sc01,t7965, 4.86274841666667E-05 , 1.80592233009709 ,,,
period1,sc01,t7966, 0.0000175095225 , 1.80592233009709 ,,,
period1,sc01,t7967, 4.74480858333333E-05 , 1.96825242718447 ,,,
period1,sc01,t7968, 1.52414491666667E-05 , 2.00883495145631 ,,,
period1,sc01,t7969, 1.97775966666667E-05 , 1.88708737864078 ,,,
period1,sc01,t7970, 0.00006405038 , 1.80592233009709 ,,,
period1,sc01,t7971, 7.82938783333333E-05 , 1.92766990291262 ,,,
period1,sc01,t7972, 0.0000268539825 , 2.23203883495146 ,,,
period1,sc01,t7973, 7.03102608333333E-05 , 2.41466019417476 ,,,
period1,sc01,t7974, 2.55838633333333E-05 , 2.49582524271845 ,,,
period1,sc01,t7975, 0.0000482645925 , 2.49582524271845 ,,,
period1,sc01,t7976, 2.03854398333333E-04 , 2.41466019417476 ,,,
period1,sc01,t7977, 0.5137865675 , 2.06970873786408 ,,,
period1,sc01,t7978, 3.6749177875 , 1.66388349514563 ,,,
period1,sc01,t7979, 6.63452982 , 2.39436893203884 ,,,
period1,sc01,t7980, 8.01268353 , 2.31320388349515 ,,,
period1,sc01,t7981, 8.54749241 , 2.4552427184466 ,,,
period1,sc01,t7982, 8.46171843 , 2.80019417475728 ,,,
period1,sc01,t7983, 7.88006114 , 2.86106796116505 ,,,
period1,sc01,t7984, 6.4869599225 , 2.88135922330097 ,,,
period1,sc01,t7985, 3.7093362525 , 3.53067961165049 ,,,
period1,sc01,t7986, 0.63594134775 , 4.80902912621359 ,,,
period1,sc01,t7987, 0.0000977085825 , 5.29601941747573 ,,,
period1,sc01,t7988, 0.0000244951875 , 5.01194174757282 ,,,
period1,sc01,t7989, 5.27100158333333E-05 , 4.32203883495146 ,,,
period1,sc01,t7990, 1.95961491666667E-05 , 3.6321359223301 ,,,
period1,sc01,t7991, 5.28007383333333E-05 , 3.02339805825243 ,,,
period1,sc01,t7992, 1.66022941666667E-05 , 2.80019417475728 ,,,
period1,sc01,t7993, 0.0000204126575 , 2.86106796116505 ,,,
period1,sc01,t7994, 6.16915841666667E-05 , 2.94223300970874 ,,,
period1,sc01,t7995, 7.16711058333334E-05 , 2.92194174757282 ,,,
